-0.96 6.48 0.396296
-0.96 6.7 0.39632
-0.96 6.92 0.394937
-0.96 7.14 0.392005
-0.96 7.36 0.387369
-0.96 7.58 0.380874
-0.96 7.8 0.372366
-0.96 8.02 0.361707
-0.96 8.24 0.348786
-0.96 8.46 0.333542
-0.96 8.68 0.315976
-0.96 8.9 0.296169
-0.96 9.12 0.274278
-0.96 9.34 0.250531
-0.96 9.56 0.225202
-0.96 9.78 0.198583
-0.96 10 0.170957

-0.84 -1 -0.403397
-0.84 -0.78 -0.35924
-0.84 -0.56 -0.31343
-0.84 -0.34 -0.266157
-0.84 -0.12 -0.217779
-0.84 0.1 -0.168502
-0.84 0.32 -0.117338
-0.84 0.54 -0.0600054
-0.84 0.76 0.0238095
-0.84 0.98 0.0830054
-0.84 1.2 0.124297
-0.84 1.42 0.156943
-0.84 1.64 0.184108
-0.84 1.86 0.207439
-0.84 2.08 0.227929
-0.84 2.3 0.246227
-0.84 2.52 0.262781
-0.84 2.74 0.277908
-0.84 2.96 0.291837
-0.84 3.18 0.30474
-0.84 3.4 0.316743
-0.84 3.62 0.327936
-0.84 3.84 0.338387
-0.84 4.06 0.34814
-0.84 4.28 0.357221
-0.84 4.5 0.365641
-0.84 4.72 0.373396
-0.84 4.94 0.380469
-0.84 5.16 0.38683
-0.84 5.38 0.392435
-0.84 5.6 0.397229
-0.84 5.82 0.401144
-0.84 6.04 0.404098
-0.84 6.26 0.405997
-0.84 6.48 0.406734
-0.84 6.7 0.406189
-0.84 6.92 0.404232
-0.84 7.14 0.400722
-0.84 7.36 0.395514
-0.84 7.58 0.388461
-0.84 7.8 0.379422
-0.84 8.02 0.368277
-0.84 8.24 0.354931
